id,sentiment
4529,happiness
4530,happiness
4531,happiness
4532,love
4533,fun
4534,neutral
4535,sadness
4536,neutral
4537,worry
4538,neutral
4539,happiness
4540,neutral
4541,worry
4542,worry
4543,worry
4544,neutral
4545,worry
4546,surprise
4547,neutral
4548,love
4549,neutral
4550,fun
4551,neutral
4552,worry
4553,neutral
4554,neutral
4555,fun
4556,neutral
4557,fun
4558,worry
4559,happiness
4560,worry
4561,love
4562,love
4563,love
4564,neutral
4565,worry
4566,love
4567,neutral
4568,happiness
4569,happiness
4570,love
4571,worry
4572,love
4573,worry
4574,neutral
4575,happiness
4576,love
4577,worry
4578,neutral
4579,happiness
4580,happiness
4581,surprise
4582,surprise
4583,worry
4584,neutral
4585,hate
4586,worry
4587,love
4588,happiness
4589,love
4590,relief
4591,happiness
4592,sadness
4593,love
4594,worry
4595,love
4596,fun
4597,happiness
4598,happiness
4599,worry
4600,neutral
4601,neutral
4602,happiness
4603,fun
4604,surprise
4605,neutral
4606,happiness
4607,love
4608,happiness
4609,worry
4610,happiness
4611,happiness
4612,relief
4613,love
4614,neutral
4615,happiness
4616,love
4617,fun
4618,neutral
4619,happiness
4620,happiness
4621,neutral
4622,neutral
4623,worry
4624,fun
4625,neutral
4626,fun
4627,neutral
4628,love
4629,happiness
4630,neutral
4631,neutral
4632,relief
4633,surprise
4634,neutral
4635,relief
4636,worry
4637,happiness
4638,neutral
4639,love
4640,sadness
4641,worry
4642,love
4643,happiness
4644,worry
4645,love
4646,surprise
4647,happiness
4648,love
4649,neutral
4650,happiness
4651,fun
4652,neutral
4653,neutral
4654,love
4655,worry
4656,neutral
4657,sadness
4658,happiness
4659,neutral
4660,worry
4661,relief
4662,sadness
4663,neutral
4664,neutral
4665,fun
4666,worry
4667,neutral
4668,love
4669,neutral
4670,happiness
4671,neutral
4672,love
4673,happiness
4674,happiness
4675,love
4676,worry
4677,love
4678,neutral
4679,happiness
4680,worry
4681,happiness
4682,fun
4683,neutral
4684,worry
4685,neutral
4686,love
4687,happiness
4688,surprise
4689,worry
4690,love
4691,love
4692,empty
4693,happiness
4694,happiness
4695,happiness
4696,love
4697,neutral
4698,neutral
4699,worry
4700,happiness
4701,neutral
4702,enthusiasm
4703,happiness
4704,happiness
4705,love
4706,relief
4707,worry
4708,neutral
4709,happiness
4710,love
4711,happiness
4712,worry
4713,neutral
4714,happiness
4715,neutral
4716,neutral
4717,neutral
4718,enthusiasm
4719,neutral
4720,happiness
4721,happiness
4722,neutral
4723,love
4724,happiness
4725,happiness
4726,happiness
4727,happiness
4728,neutral
4729,happiness
4730,happiness
4731,worry
4732,neutral
4733,love
4734,love
4735,happiness
4736,love
4737,neutral
4738,happiness
4739,love
4740,neutral
4741,relief
4742,worry
4743,worry
4744,love
4745,neutral
4746,happiness
4747,neutral
4748,neutral
4749,surprise
4750,neutral
4751,love
4752,happiness
4753,worry
4754,happiness
4755,worry
4756,neutral
4757,love
4758,worry
4759,relief
4760,happiness
4761,happiness
4762,surprise
4763,happiness
4764,neutral
4765,fun
4766,worry
4767,fun
4768,happiness
4769,neutral
4770,happiness
4771,love
4772,relief
4773,worry
4774,neutral
4775,sadness
4776,neutral
4777,love
4778,happiness
4779,neutral
4780,happiness
4781,happiness
4782,happiness
4783,worry
4784,worry
4785,happiness
4786,worry
4787,love
4788,happiness
4789,love
4790,surprise
4791,neutral
4792,surprise
4793,empty
4794,worry
4795,fun
4796,neutral
4797,worry
4798,worry
4799,love
4800,love
4801,happiness
4802,worry
4803,love
4804,worry
4805,neutral
4806,happiness
4807,love
4808,neutral
4809,worry
4810,sadness
4811,happiness
4812,happiness
4813,love
4814,happiness
4815,neutral
4816,happiness
4817,neutral
4818,happiness
4819,neutral
4820,surprise
4821,love
4822,happiness
4823,love
4824,worry
4825,happiness
4826,happiness
4827,neutral
4828,worry
4829,neutral
4830,fun
4831,happiness
4832,neutral
4833,happiness
4834,happiness
4835,surprise
4836,neutral
4837,love
4838,neutral
4839,surprise
4840,neutral
4841,worry
4842,hate
4843,neutral
4844,worry
4845,neutral
4846,happiness
4847,happiness
4848,worry
4849,neutral
4850,love
4851,neutral
4852,relief
4853,worry
4854,happiness
4855,happiness
4856,happiness
4857,relief
4858,love
4859,love
4860,worry
4861,love
4862,happiness
4863,relief
4864,neutral
4865,love
4866,neutral
4867,neutral
4868,neutral
4869,love
4870,worry
4871,happiness
4872,hate
4873,love
4874,neutral
4875,neutral
4876,neutral
4877,worry
4878,neutral
4879,love
4880,neutral
4881,neutral
4882,happiness
4883,neutral
4884,love
4885,neutral
4886,neutral
4887,neutral
4888,love
4889,love
4890,happiness
4891,neutral
4892,happiness
4893,worry
4894,worry
4895,neutral
4896,happiness
4897,neutral
4898,happiness
4899,love
4900,neutral
4901,neutral
4902,neutral
4903,happiness
4904,fun
4905,love
4906,neutral
4907,neutral
4908,relief
4909,happiness
4910,happiness
4911,love
4912,happiness
4913,love
4914,worry
4915,neutral
4916,happiness
4917,love
4918,love
4919,fun
4920,worry
4921,neutral
4922,enthusiasm
4923,worry
4924,happiness
4925,surprise
4926,surprise
4927,fun
4928,worry
4929,worry
4930,neutral
4931,neutral
4932,happiness
4933,neutral
4934,surprise
4935,worry
4936,love
4937,love
4938,worry
4939,happiness
4940,neutral
4941,sadness
4942,empty
4943,happiness
4944,surprise
4945,worry
4946,worry
4947,worry
4948,happiness
4949,fun
4950,happiness
4951,surprise
4952,neutral
4953,happiness
4954,worry
4955,worry
4956,neutral
4957,love
4958,neutral
4959,worry
4960,happiness
4961,worry
4962,neutral
4963,love
4964,neutral
4965,love
4966,happiness
4967,love
4968,love
4969,worry
4970,neutral
4971,neutral
4972,happiness
4973,neutral
4974,relief
4975,happiness
4976,neutral
4977,hate
4978,neutral
4979,happiness
4980,neutral
4981,surprise
4982,love
4983,neutral
4984,worry
4985,neutral
4986,worry
4987,sadness
4988,happiness
4989,neutral
4990,neutral
4991,sadness
4992,love
4993,surprise
4994,neutral
4995,neutral
4996,love
4997,happiness
4998,love
4999,love
5000,happiness
5001,worry
5002,worry
5003,sadness
5004,neutral
5005,neutral
5006,happiness
5007,neutral
5008,happiness
5009,hate
5010,love
5011,surprise
5012,love
5013,worry
5014,neutral
5015,happiness
5016,neutral
5017,happiness
5018,neutral
5019,neutral
5020,happiness
5021,neutral
5022,neutral
5023,neutral
5024,happiness
5025,love
5026,sadness
5027,neutral
5028,worry
5029,happiness
5030,neutral
5031,love
5032,fun
5033,love
5034,happiness
5035,love
5036,neutral
5037,sadness
5038,happiness
5039,surprise
5040,neutral
5041,hate
5042,worry
5043,love
5044,neutral
5045,neutral
5046,neutral
5047,happiness
5048,worry
5049,love
5050,love
5051,love
5052,happiness
5053,love
5054,love
5055,neutral
5056,love
5057,worry
5058,neutral
5059,happiness
5060,happiness
5061,neutral
5062,love
5063,worry
5064,love
5065,hate
5066,neutral
5067,happiness
5068,neutral
5069,love
5070,happiness
5071,neutral
5072,neutral
5073,worry
5074,neutral
5075,worry
5076,love
5077,neutral
5078,neutral
5079,worry
5080,hate
5081,neutral
5082,relief
5083,neutral
5084,worry
5085,love
5086,happiness
5087,love
5088,hate
5089,happiness
5090,happiness
5091,neutral
5092,relief
5093,fun
5094,worry
5095,love
5096,love
5097,neutral
5098,love
5099,neutral
5100,love
5101,love
5102,worry
5103,happiness
5104,fun
5105,fun
5106,worry
5107,love
5108,neutral
5109,neutral
5110,neutral
5111,neutral
5112,love
5113,neutral
5114,neutral
5115,love
5116,worry
5117,worry
5118,neutral
5119,surprise
5120,worry
5121,worry
5122,worry
5123,love
5124,neutral
5125,worry
5126,worry
5127,love
5128,neutral
5129,hate
5130,happiness
5131,surprise
5132,surprise
5133,love
5134,fun
5135,happiness
5136,worry
5137,hate
5138,worry
5139,happiness
5140,happiness
5141,neutral
5142,happiness
5143,neutral
5144,love
5145,worry
5146,neutral
5147,love
5148,worry
5149,fun
5150,happiness
5151,fun
5152,worry
5153,worry
5154,worry
5155,happiness
5156,surprise
5157,love
5158,love
5159,neutral
5160,love
5161,worry
5162,happiness
5163,love
5164,neutral
5165,happiness
5166,love
5167,neutral
5168,neutral
5169,neutral
5170,neutral
5171,happiness
5172,neutral
5173,neutral
5174,neutral
5175,happiness
5176,worry
5177,neutral
5178,neutral
5179,hate
5180,worry
5181,love
5182,love
5183,happiness
5184,neutral
5185,love
5186,love
5187,hate
5188,fun
5189,love
5190,neutral
5191,worry
5192,empty
5193,neutral
5194,neutral
5195,relief
5196,worry
5197,happiness
5198,worry
5199,enthusiasm
5200,happiness
5201,neutral
5202,worry
5203,worry
5204,love
5205,neutral
5206,worry
5207,neutral
5208,surprise
5209,happiness
5210,love
5211,happiness
5212,neutral
5213,love
5214,neutral
5215,neutral
5216,neutral
5217,love
5218,relief
5219,worry
5220,worry
5221,neutral
5222,worry
5223,worry
5224,worry
5225,love
5226,neutral
5227,happiness
5228,love
5229,neutral
5230,neutral
5231,worry
5232,love
5233,love
5234,neutral
5235,neutral
5236,neutral
5237,fun
5238,neutral
5239,happiness
5240,happiness
5241,neutral
5242,neutral
5243,sadness
5244,sadness
5245,surprise
5246,worry
5247,worry
5248,relief
5249,relief
5250,neutral
5251,neutral
5252,neutral
5253,happiness
5254,neutral
5255,love
5256,neutral
5257,relief
5258,neutral
5259,worry
5260,love
5261,happiness
5262,love
5263,sadness
5264,happiness
5265,happiness
5266,neutral
5267,worry
5268,neutral
5269,neutral
5270,love
5271,happiness
5272,relief
5273,fun
5274,fun
5275,happiness
5276,worry
5277,neutral
5278,sadness
5279,happiness
5280,love
5281,worry
5282,worry
5283,happiness
5284,happiness
5285,love
5286,hate
5287,happiness
5288,happiness
5289,neutral
5290,surprise
5291,neutral
5292,love
5293,love
5294,fun
5295,love
5296,happiness
5297,neutral
5298,relief
5299,happiness
5300,love
5301,happiness
5302,happiness
5303,worry
5304,neutral
5305,worry
5306,happiness
5307,neutral
5308,love
5309,worry
5310,neutral
5311,neutral
5312,love
5313,worry
5314,worry
5315,worry
5316,neutral
5317,happiness
5318,worry
5319,love
5320,neutral
5321,worry
5322,neutral
5323,worry
5324,love
5325,love
5326,happiness
5327,neutral
5328,worry
5329,neutral
5330,love
5331,neutral
5332,neutral
5333,neutral
5334,happiness
5335,neutral
5336,worry
5337,fun
5338,neutral
5339,surprise
5340,neutral
5341,fun
5342,fun
5343,love
5344,neutral
5345,love
5346,love
5347,hate
5348,worry
5349,surprise
5350,neutral
5351,fun
5352,worry
5353,neutral
5354,happiness
5355,worry
5356,worry
5357,worry
5358,fun
5359,love
5360,happiness
5361,happiness
5362,happiness
5363,relief
5364,neutral
5365,worry
5366,happiness
5367,worry
5368,love
5369,surprise
5370,happiness
5371,happiness
5372,love
5373,love
5374,worry
5375,worry
5376,love
5377,happiness
5378,fun
5379,happiness
5380,love
5381,relief
5382,neutral
5383,worry
5384,happiness
5385,love
5386,happiness
5387,surprise
5388,worry
5389,worry
5390,fun
5391,neutral
5392,neutral
5393,neutral
5394,love
5395,neutral
5396,sadness
5397,happiness
5398,neutral
5399,happiness
5400,worry
5401,happiness
5402,love
5403,worry
5404,neutral
5405,happiness
5406,worry
5407,fun
5408,love
5409,relief
5410,neutral
5411,happiness
5412,love
5413,neutral
5414,happiness
5415,neutral
5416,happiness
5417,fun
5418,happiness
5419,hate
5420,love
5421,happiness
5422,neutral
5423,neutral
5424,happiness
5425,neutral
5426,happiness
5427,love
5428,neutral
5429,neutral
5430,neutral
5431,relief
5432,love
5433,love
5434,love
5435,fun
5436,love
5437,worry
5438,happiness
5439,fun
5440,relief
5441,love
5442,worry
5443,sadness
5444,happiness
5445,worry
5446,neutral
5447,relief
5448,relief
5449,neutral
5450,happiness
5451,fun
5452,happiness
5453,worry
5454,neutral
5455,worry
5456,worry
5457,worry
5458,happiness
5459,neutral
5460,neutral
5461,love
5462,neutral
5463,happiness
5464,happiness
5465,neutral
5466,boredom
5467,love
5468,worry
5469,love
5470,relief
5471,happiness
5472,neutral
5473,worry
5474,happiness
5475,sadness
5476,worry
5477,love
5478,neutral
5479,worry
5480,neutral
5481,happiness
5482,happiness
5483,love
5484,sadness
5485,neutral
5486,happiness
5487,neutral
5488,love
5489,happiness
5490,worry
5491,neutral
5492,happiness
5493,worry
5494,neutral
5495,love
5496,love
5497,sadness
5498,love
5499,neutral
5500,love
5501,happiness
5502,happiness
5503,worry
5504,neutral
5505,love
5506,fun
5507,love
5508,worry
5509,worry
5510,happiness
5511,neutral
5512,fun
5513,happiness
5514,happiness
5515,worry
5516,happiness
5517,neutral
5518,sadness
5519,surprise
5520,relief
5521,happiness
5522,love
5523,happiness
5524,worry
5525,neutral
5526,happiness
5527,love
5528,happiness
5529,love
5530,worry
5531,neutral
5532,worry
5533,worry
5534,happiness
5535,love
5536,happiness
5537,neutral
5538,worry
5539,neutral
5540,neutral
5541,neutral
5542,love
5543,love
5544,neutral
5545,surprise
5546,love
5547,neutral
5548,neutral
5549,happiness
5550,worry
5551,neutral
5552,happiness
5553,neutral
5554,neutral
5555,love
5556,love
5557,worry
5558,love
5559,neutral
5560,happiness
5561,worry
5562,neutral
5563,love
5564,worry
5565,worry
5566,neutral
5567,neutral
5568,neutral
5569,surprise
5570,worry
5571,worry
5572,worry
5573,hate
5574,love
5575,neutral
5576,love
5577,love
5578,happiness
5579,fun
5580,neutral
5581,happiness
5582,neutral
5583,happiness
5584,love
5585,sadness
5586,love
5587,relief
5588,surprise
5589,neutral
5590,neutral
5591,love
5592,neutral
5593,happiness
5594,happiness
5595,love
5596,neutral
5597,worry
5598,neutral
5599,happiness
5600,neutral
5601,happiness
5602,neutral
5603,worry
5604,fun
5605,love
5606,neutral
5607,worry
5608,happiness
5609,love
5610,neutral
5611,worry
5612,love
5613,neutral
5614,happiness
5615,neutral
5616,worry
5617,neutral
5618,surprise
5619,surprise
5620,love
5621,happiness
5622,neutral
5623,love
5624,love
5625,happiness
5626,happiness
5627,neutral
5628,neutral
5629,worry
5630,happiness
5631,neutral
5632,love
5633,worry
5634,happiness
5635,happiness
5636,neutral
5637,sadness
5638,neutral
5639,neutral
5640,happiness
5641,neutral
5642,happiness
5643,love
5644,happiness
5645,worry
5646,happiness
5647,love
5648,neutral
5649,worry
5650,happiness
5651,worry
5652,love
5653,worry
5654,neutral
5655,fun
5656,happiness
5657,neutral
5658,worry
5659,neutral
5660,surprise
5661,sadness
5662,hate
5663,happiness
5664,neutral
5665,worry
5666,happiness
5667,happiness
5668,neutral
5669,hate
5670,relief
5671,neutral
5672,fun
5673,neutral
5674,happiness
5675,love
5676,neutral
5677,love
5678,love
5679,worry
5680,fun
5681,worry
5682,worry
5683,love
5684,neutral
5685,fun
5686,neutral
5687,love
5688,love
5689,worry
5690,love
5691,happiness
5692,happiness
5693,worry
5694,neutral
5695,fun
5696,sadness
5697,love
5698,love
5699,fun
5700,fun
5701,worry
5702,worry
5703,happiness
5704,neutral
5705,worry
5706,happiness
5707,neutral
5708,worry
5709,neutral
5710,love
5711,neutral
5712,relief
5713,worry
5714,worry
5715,love
5716,fun
5717,worry
5718,worry
5719,happiness
5720,happiness
5721,sadness
5722,relief
5723,worry
5724,happiness
5725,worry
5726,worry
5727,neutral
5728,relief
5729,happiness
5730,sadness
5731,neutral
5732,happiness
5733,neutral
5734,fun
5735,neutral
5736,fun
5737,neutral
5738,happiness
5739,happiness
5740,love
5741,neutral
5742,neutral
5743,surprise
5744,happiness
5745,happiness
5746,neutral
5747,happiness
5748,worry
5749,happiness
5750,neutral
5751,love
5752,neutral
5753,fun
5754,neutral
5755,neutral
5756,worry
5757,sadness
5758,neutral
5759,neutral
5760,happiness
5761,relief
5762,neutral
5763,neutral
5764,love
5765,love
5766,worry
5767,happiness
5768,love
5769,love
5770,neutral
5771,worry
5772,worry
5773,neutral
5774,neutral
5775,happiness
5776,surprise
5777,worry
5778,worry
5779,love
5780,sadness
5781,worry
5782,neutral
5783,love
5784,fun
5785,neutral
5786,happiness
5787,surprise
5788,neutral
5789,fun
5790,neutral
5791,happiness
5792,love
5793,neutral
5794,hate
5795,worry
5796,neutral
5797,surprise
5798,love
5799,surprise
5800,neutral
5801,worry
5802,love
5803,happiness
5804,neutral
5805,happiness
5806,neutral
5807,neutral
5808,love
5809,neutral
5810,love
5811,love
5812,neutral
5813,happiness
5814,worry
5815,worry
5816,neutral
5817,love
5818,fun
5819,neutral
5820,sadness
5821,love
5822,neutral
5823,neutral
5824,love
5825,relief
5826,happiness
5827,happiness
5828,happiness
5829,fun
5830,happiness
5831,happiness
5832,love
5833,happiness
5834,neutral
5835,neutral
5836,happiness
5837,worry
5838,love
5839,happiness
5840,neutral
5841,neutral
5842,neutral
5843,happiness
5844,neutral
5845,neutral
5846,love
5847,happiness
5848,happiness
5849,neutral
5850,happiness
5851,neutral
5852,neutral
5853,fun
5854,relief
5855,neutral
5856,love
5857,love
5858,worry
5859,relief
5860,love
5861,love
5862,love
5863,hate
5864,love
5865,love
5866,love
5867,love
5868,love
5869,relief
5870,worry
5871,neutral
5872,happiness
5873,fun
5874,happiness
5875,love
5876,neutral
5877,neutral
5878,sadness
5879,worry
5880,love
5881,happiness
5882,neutral
5883,happiness
5884,happiness
5885,happiness
5886,happiness
5887,love
5888,love
5889,hate
5890,sadness
5891,neutral
5892,love
5893,happiness
5894,worry
5895,neutral
5896,neutral
5897,worry
5898,surprise
5899,worry
5900,worry
5901,worry
5902,relief
5903,neutral
5904,relief
5905,neutral
5906,worry
5907,neutral
5908,neutral
5909,happiness
5910,neutral
5911,neutral
5912,neutral
5913,happiness
5914,love
5915,love
5916,worry
5917,fun
5918,neutral
5919,love
5920,worry
5921,sadness
5922,neutral
5923,happiness
5924,happiness
5925,love
5926,neutral
5927,happiness
5928,happiness
5929,love
5930,surprise
5931,happiness
5932,love
5933,love
5934,worry
5935,worry
5936,worry
5937,surprise
5938,happiness
5939,fun
5940,sadness
5941,worry
5942,neutral
5943,worry
5944,sadness
5945,neutral
5946,happiness
5947,relief
5948,happiness
5949,neutral
5950,love
5951,love
5952,love
5953,love
5954,worry
5955,worry
5956,happiness
5957,neutral
5958,fun
5959,neutral
5960,worry
5961,worry
5962,neutral
5963,love
5964,neutral
5965,neutral
5966,worry
5967,love
5968,neutral
5969,worry
5970,happiness
5971,neutral
5972,love
5973,happiness
5974,neutral
5975,neutral
5976,happiness
5977,worry
5978,worry
5979,love
5980,neutral
5981,neutral
5982,happiness
5983,surprise
5984,neutral
5985,happiness
5986,love
5987,love
5988,worry
5989,love
5990,neutral
5991,neutral
5992,sadness
5993,love
5994,love
5995,happiness
5996,neutral
5997,happiness
5998,love
5999,worry
6000,happiness
6001,surprise
6002,sadness
6003,love
6004,worry
6005,surprise
6006,worry
6007,worry
6008,neutral
6009,love
6010,worry
6011,happiness
6012,love
6013,neutral
6014,neutral
6015,neutral
6016,worry
6017,happiness
6018,happiness
6019,neutral
6020,neutral
6021,neutral
6022,happiness
6023,neutral
6024,worry
6025,neutral
6026,neutral
6027,love
6028,worry
6029,happiness
6030,happiness
6031,happiness
6032,neutral
6033,neutral
6034,love
6035,love
6036,neutral
6037,happiness
6038,worry
6039,love
6040,worry
6041,neutral
6042,fun
6043,fun
6044,neutral
6045,worry
6046,fun
6047,neutral
6048,sadness
6049,happiness
6050,neutral
6051,happiness
6052,sadness
6053,worry
6054,love
6055,neutral
6056,love
6057,neutral
6058,worry
6059,love
6060,neutral
6061,love
6062,love
6063,worry
6064,love
6065,neutral
6066,neutral
6067,love
6068,love
6069,fun
6070,fun
6071,fun
6072,love
6073,fun
6074,neutral
6075,happiness
6076,worry
6077,happiness
6078,sadness
6079,neutral
6080,neutral
6081,neutral
6082,love
6083,love
6084,neutral
6085,worry
6086,surprise
6087,neutral
6088,surprise
6089,worry
6090,happiness
6091,love
6092,happiness
6093,surprise
6094,neutral
6095,sadness
6096,neutral
6097,neutral
6098,neutral
6099,neutral
6100,happiness
6101,love
6102,worry
6103,love
6104,happiness
6105,happiness
6106,fun
6107,happiness
6108,enthusiasm
6109,happiness
6110,neutral
6111,neutral
6112,neutral
6113,happiness
6114,love
6115,love
6116,neutral
6117,worry
6118,love
6119,happiness
6120,neutral
6121,worry
6122,empty
6123,worry
6124,worry
6125,neutral
6126,relief
6127,neutral
6128,happiness
6129,relief
6130,worry
6131,happiness
6132,relief
6133,love
6134,neutral
6135,fun
6136,neutral
6137,relief
6138,happiness
6139,happiness
6140,love
6141,surprise
6142,neutral
6143,happiness
6144,happiness
6145,neutral
6146,empty
6147,worry
6148,love
6149,neutral
6150,love
6151,worry
6152,relief
6153,relief
6154,happiness
6155,love
6156,worry
6157,worry
6158,neutral
6159,love
6160,surprise
6161,worry
6162,sadness
6163,neutral
6164,neutral
6165,worry
6166,neutral
6167,happiness
6168,love
6169,sadness
6170,neutral
6171,neutral
6172,worry
6173,relief
6174,worry
6175,happiness
6176,neutral
6177,neutral
6178,fun
6179,worry
6180,surprise
6181,relief
6182,neutral
6183,sadness
6184,love
6185,neutral
6186,fun
6187,love
6188,love
6189,happiness
6190,worry
6191,neutral
6192,neutral
6193,neutral
6194,happiness
6195,sadness
6196,worry
6197,enthusiasm
6198,neutral
6199,love
6200,love
6201,love
6202,worry
6203,worry
6204,sadness
6205,neutral
6206,happiness
6207,happiness
6208,love
6209,worry
6210,worry
6211,happiness
6212,happiness
6213,happiness
6214,love
6215,neutral
6216,happiness
6217,neutral
6218,surprise
6219,neutral
6220,neutral
6221,neutral
6222,sadness
6223,love
6224,relief
6225,worry
6226,love
6227,neutral
6228,worry
6229,love
6230,love
6231,neutral
6232,worry
6233,worry
6234,happiness
6235,neutral
6236,happiness
6237,worry
6238,love
6239,happiness
6240,worry
6241,worry
6242,relief
6243,relief
6244,neutral
6245,surprise
6246,love
6247,happiness
6248,happiness
6249,neutral
6250,happiness
6251,love
6252,worry
6253,love
6254,neutral
6255,worry
6256,worry
6257,neutral
6258,happiness
6259,love
6260,surprise
6261,happiness
6262,happiness
6263,worry
6264,neutral
6265,love
6266,love
6267,neutral
6268,worry
6269,worry
6270,happiness
6271,neutral
6272,neutral
6273,neutral
6274,fun
6275,surprise
6276,happiness
6277,love
6278,happiness
6279,worry
6280,neutral
6281,love
6282,relief
6283,surprise
6284,neutral
6285,sadness
6286,love
6287,neutral
6288,worry
6289,neutral
6290,happiness
6291,neutral
6292,love
6293,worry
6294,fun
6295,worry
6296,neutral
6297,neutral
6298,neutral
6299,worry
6300,happiness
6301,worry
6302,relief
6303,neutral
6304,sadness
6305,worry
6306,worry
6307,worry
6308,neutral
6309,worry
6310,worry
6311,love
6312,sadness
6313,happiness
6314,worry
6315,love
6316,hate
6317,worry
6318,neutral
6319,happiness
6320,fun
6321,neutral
6322,worry
6323,neutral
6324,neutral
6325,happiness
6326,love
6327,love
6328,surprise
6329,neutral
6330,neutral
6331,neutral
6332,worry
6333,relief
6334,love
6335,relief
6336,neutral
6337,neutral
6338,neutral
6339,neutral
6340,love
6341,worry
6342,fun
6343,love
6344,neutral
6345,love
6346,love
6347,happiness
6348,happiness
6349,love
6350,love
6351,happiness
6352,happiness
6353,happiness
6354,love
6355,neutral
6356,neutral
6357,love
6358,worry
6359,worry
6360,happiness
6361,happiness
6362,sadness
6363,love
6364,love
6365,neutral
6366,happiness
6367,neutral
6368,worry
6369,worry
6370,neutral
6371,neutral
6372,neutral
6373,happiness
6374,neutral
6375,sadness
6376,worry
6377,neutral
6378,neutral
6379,happiness
6380,neutral
6381,sadness
6382,neutral
6383,love
6384,happiness
6385,love
6386,happiness
6387,surprise
6388,surprise
6389,neutral
6390,neutral
6391,neutral
6392,worry
6393,happiness
6394,neutral
6395,love
6396,neutral
6397,surprise
6398,happiness
6399,worry
6400,happiness
6401,happiness
6402,sadness
6403,surprise
6404,neutral
6405,neutral
6406,worry
6407,worry
6408,hate
6409,happiness
6410,worry
6411,worry
6412,neutral
6413,surprise
6414,worry
6415,neutral
6416,worry
6417,neutral
6418,surprise
6419,worry
6420,love
6421,happiness
6422,neutral
6423,neutral
6424,worry
6425,happiness
6426,surprise
6427,neutral
6428,hate
6429,love
6430,worry
6431,worry
6432,love
6433,love
6434,worry
6435,surprise
6436,happiness
6437,neutral
6438,love
6439,love
6440,happiness
6441,love
6442,love
6443,neutral
6444,love
6445,neutral
6446,happiness
6447,happiness
6448,happiness
6449,enthusiasm
6450,love
6451,love
6452,happiness
6453,happiness
6454,surprise
6455,happiness
6456,happiness
6457,sadness
6458,neutral
6459,relief
6460,neutral
6461,neutral
6462,sadness
6463,love
6464,neutral
6465,worry
6466,relief
6467,love
6468,sadness
6469,happiness
6470,love
6471,neutral
6472,neutral
6473,love
6474,sadness
6475,worry
6476,love
6477,neutral
6478,love
6479,fun
6480,love
6481,happiness
6482,surprise
6483,worry
6484,happiness
6485,neutral
6486,happiness
6487,neutral
6488,happiness
6489,happiness
6490,worry
6491,happiness
6492,happiness
6493,relief
6494,worry
6495,neutral
6496,worry
6497,worry
6498,neutral
6499,happiness
6500,worry
6501,empty
6502,worry
6503,fun
6504,fun
6505,happiness
6506,neutral
6507,happiness
6508,love
6509,happiness
6510,worry
6511,sadness
6512,neutral
6513,fun
6514,worry
6515,neutral
6516,love
6517,happiness
6518,happiness
6519,worry
6520,neutral
6521,love
6522,happiness
6523,hate
6524,worry
6525,sadness
6526,neutral
6527,worry
6528,neutral
6529,neutral
6530,happiness
6531,love
6532,love
6533,love
6534,fun
6535,love
6536,love
6537,happiness
6538,happiness
6539,worry
6540,worry
6541,hate
6542,relief
6543,relief
6544,neutral
6545,neutral
6546,neutral
6547,worry
6548,happiness
6549,relief
6550,worry
6551,happiness
6552,fun
6553,happiness
6554,fun
6555,neutral
6556,love
6557,neutral
6558,surprise
6559,neutral
6560,worry
6561,happiness
6562,love
6563,neutral
6564,neutral
6565,love
6566,neutral
6567,worry
6568,worry
6569,love
6570,happiness
6571,neutral
6572,happiness
6573,love
6574,happiness
6575,surprise
6576,happiness
6577,neutral
6578,relief
6579,worry
6580,neutral
6581,worry
6582,neutral
6583,happiness
6584,happiness
6585,happiness
6586,love
6587,neutral
6588,neutral
6589,happiness
6590,happiness
6591,happiness
6592,worry
6593,neutral
6594,love
6595,love
6596,happiness
6597,love
6598,sadness
6599,neutral
6600,neutral
6601,worry
6602,neutral
6603,love
6604,neutral
6605,happiness
6606,neutral
6607,worry
6608,worry
6609,relief
6610,worry
6611,neutral
6612,neutral
6613,surprise
6614,hate
6615,happiness
6616,neutral
6617,love
6618,worry
6619,worry
6620,neutral
6621,worry
6622,happiness
6623,neutral
6624,happiness
6625,neutral
6626,happiness
6627,worry
6628,relief
6629,neutral
6630,worry
6631,worry
6632,love
6633,love
6634,fun
6635,neutral
6636,love
6637,worry
6638,neutral
6639,neutral
6640,neutral
6641,happiness
6642,love
6643,worry
6644,happiness
6645,neutral
6646,neutral
6647,happiness
6648,neutral
6649,love
6650,happiness
6651,love
6652,neutral
6653,love
6654,worry
6655,neutral
6656,worry
6657,neutral
6658,neutral
6659,fun
6660,neutral
6661,sadness
6662,neutral
6663,happiness
6664,surprise
6665,love
6666,neutral
6667,love
6668,neutral
6669,happiness
6670,worry
6671,fun
6672,neutral
6673,worry
6674,neutral
6675,love
6676,neutral
6677,neutral
6678,neutral
6679,worry
6680,neutral
6681,empty
6682,neutral
6683,neutral
6684,happiness
6685,love
6686,happiness
6687,neutral
6688,happiness
6689,neutral
6690,happiness
6691,happiness
6692,happiness
6693,love
6694,worry
6695,worry
6696,neutral
6697,neutral
6698,love
6699,happiness
6700,worry
6701,neutral
6702,happiness
6703,love
6704,happiness
6705,surprise
6706,neutral
6707,neutral
6708,neutral
6709,neutral
6710,neutral
6711,happiness
6712,fun
6713,neutral
6714,love
6715,happiness
6716,sadness
6717,love
6718,love
6719,love
6720,worry
6721,worry
